region,technology,city,state,value,match_method,distance_km
p106,NaturalGas_F-Frame CC,Indianapolis,Indiana,1.0,within,0.0
p106,NaturalGas_H-Frame CC,Indianapolis,Indiana,1.0,within,0.0
p106,NaturalGas_Combined Cycle 1-on-1,Indianapolis,Indiana,0.99,within,0.0
p106,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Indianapolis,Indiana,0.99,within,0.0
p106,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Indianapolis,Indiana,0.99,within,0.0
p106,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Indianapolis,Indiana,0.99,within,0.0
p106,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Indianapolis,Indiana,0.99,within,0.0
p106,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Indianapolis,Indiana,0.99,within,0.0
p106,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Indianapolis,Indiana,0.99,within,0.0
p106,NaturalGas_F-Frame CC 95% CCS,Indianapolis,Indiana,0.99,within,0.0
p106,NaturalGas_H-Frame CC 95% CCS,Indianapolis,Indiana,0.99,within,0.0
p106,NaturalGas_F-Frame CC 97% CCS,Indianapolis,Indiana,0.99,within,0.0
p106,NaturalGas_H-Frame CC 97% CCS,Indianapolis,Indiana,0.99,within,0.0
p106,Biopower_Dedicated,Indianapolis,Indiana,1.0,within,0.0
p106,Nuclear_Nuclear,Indianapolis,Indiana,1.03,within,0.0
p106,Nuclear_Nuclear - Large,Indianapolis,Indiana,1.03,within,0.0
p106,Nuclear_SMR,Indianapolis,Indiana,1.01,within,0.0
p106,Nuclear_Nuclear - Small,Indianapolis,Indiana,1.01,within,0.0
p106,Geothermal,Indianapolis,Indiana,,within,0.0
p106,Hydropower,Indianapolis,Indiana,,within,0.0
p106,Pumped Storage Hydropower,Indianapolis,Indiana,,within,0.0
p106,LandBasedWind,Indianapolis,Indiana,1.02,within,0.0
p106,Onshore Wind Repowering/Retrofit,Indianapolis,Indiana,1.02,within,0.0
p106,OffshoreWind,Indianapolis,Indiana,,within,0.0
p106,UtilityPV,Indianapolis,Indiana,1.0,within,0.0
p106,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Indianapolis,Indiana,1.0,within,0.0
p106,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Indianapolis,Indiana,1.0,within,0.0
p106,Battery_,Indianapolis,Indiana,1.02,within,0.0
p106,Utility-Scale Battery Storage,Indianapolis,Indiana,1.02,within,0.0
p107,Coal_new,Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,Coal_95%-CCS,Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,Coal_99%-CCS,Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,Coal_Retrofits_95%-CCS,Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,Coal_Retrofits_90%-CCS,Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,Combustion Turbine - Simple Cycle (Aeroderivative),Louisville,Kentucky,1.0,nearest_same_state,87.51
p107,NaturalGas_Combustion Turbine,Louisville,Kentucky,1.0,nearest_same_state,87.51
p107,NaturalGas_F-Frame CT,Louisville,Kentucky,1.0,nearest_same_state,87.51
p107,NaturalGas_Combined Cycle 2-on-1,Louisville,Kentucky,1.0,nearest_same_state,87.51
p107,NaturalGas_F-Frame CC,Louisville,Kentucky,1.0,nearest_same_state,87.51
p107,NaturalGas_H-Frame CC,Louisville,Kentucky,1.0,nearest_same_state,87.51
p107,NaturalGas_Combined Cycle 1-on-1,Louisville,Kentucky,1.0,nearest_same_state,87.51
p107,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Louisville,Kentucky,0.99,nearest_same_state,87.51
p107,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Louisville,Kentucky,0.99,nearest_same_state,87.51
p107,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Louisville,Kentucky,0.99,nearest_same_state,87.51
p107,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Louisville,Kentucky,0.99,nearest_same_state,87.51
p107,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Louisville,Kentucky,0.99,nearest_same_state,87.51
p107,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Louisville,Kentucky,0.99,nearest_same_state,87.51
p107,NaturalGas_F-Frame CC 95% CCS,Louisville,Kentucky,0.99,nearest_same_state,87.51
p107,NaturalGas_H-Frame CC 95% CCS,Louisville,Kentucky,0.99,nearest_same_state,87.51
p107,NaturalGas_F-Frame CC 97% CCS,Louisville,Kentucky,0.99,nearest_same_state,87.51
p107,NaturalGas_H-Frame CC 97% CCS,Louisville,Kentucky,0.99,nearest_same_state,87.51
p107,Biopower_Dedicated,Louisville,Kentucky,1.0,nearest_same_state,87.51
p107,Nuclear_Nuclear,Louisville,Kentucky,1.03,nearest_same_state,87.51
p107,Nuclear_Nuclear - Large,Louisville,Kentucky,1.03,nearest_same_state,87.51
p107,Nuclear_SMR,Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,Nuclear_Nuclear - Small,Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,Geothermal,Louisville,Kentucky,,nearest_same_state,87.51
p107,Hydropower,Louisville,Kentucky,,nearest_same_state,87.51
p107,Pumped Storage Hydropower,Louisville,Kentucky,,nearest_same_state,87.51
p107,LandBasedWind,Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,Onshore Wind Repowering/Retrofit,Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,OffshoreWind,Louisville,Kentucky,,nearest_same_state,87.51
p107,UtilityPV,Louisville,Kentucky,1.0,nearest_same_state,87.51
p107,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Louisville,Kentucky,1.01,nearest_same_state,87.51
p107,Battery_,Louisville,Kentucky,1.02,nearest_same_state,87.51
p107,Utility-Scale Battery Storage,Louisville,Kentucky,1.02,nearest_same_state,87.51
p108,Coal_new,Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,Coal_95%-CCS,Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,Coal_99%-CCS,Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,Coal_Retrofits_95%-CCS,Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,Coal_Retrofits_90%-CCS,Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,Combustion Turbine - Simple Cycle (Aeroderivative),Louisville,Kentucky,1.0,nearest_same_state,149.05
p108,NaturalGas_Combustion Turbine,Louisville,Kentucky,1.0,nearest_same_state,149.05
p108,NaturalGas_F-Frame CT,Louisville,Kentucky,1.0,nearest_same_state,149.05
p108,NaturalGas_Combined Cycle 2-on-1,Louisville,Kentucky,1.0,nearest_same_state,149.05
p108,NaturalGas_F-Frame CC,Louisville,Kentucky,1.0,nearest_same_state,149.05
p108,NaturalGas_H-Frame CC,Louisville,Kentucky,1.0,nearest_same_state,149.05
p108,NaturalGas_Combined Cycle 1-on-1,Louisville,Kentucky,1.0,nearest_same_state,149.05
p108,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Louisville,Kentucky,0.99,nearest_same_state,149.05
p108,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Louisville,Kentucky,0.99,nearest_same_state,149.05
p108,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Louisville,Kentucky,0.99,nearest_same_state,149.05
p108,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Louisville,Kentucky,0.99,nearest_same_state,149.05
p108,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Louisville,Kentucky,0.99,nearest_same_state,149.05
p108,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Louisville,Kentucky,0.99,nearest_same_state,149.05
p108,NaturalGas_F-Frame CC 95% CCS,Louisville,Kentucky,0.99,nearest_same_state,149.05
p108,NaturalGas_H-Frame CC 95% CCS,Louisville,Kentucky,0.99,nearest_same_state,149.05
p108,NaturalGas_F-Frame CC 97% CCS,Louisville,Kentucky,0.99,nearest_same_state,149.05
p108,NaturalGas_H-Frame CC 97% CCS,Louisville,Kentucky,0.99,nearest_same_state,149.05
p108,Biopower_Dedicated,Louisville,Kentucky,1.0,nearest_same_state,149.05
p108,Nuclear_Nuclear,Louisville,Kentucky,1.03,nearest_same_state,149.05
p108,Nuclear_Nuclear - Large,Louisville,Kentucky,1.03,nearest_same_state,149.05
p108,Nuclear_SMR,Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,Nuclear_Nuclear - Small,Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,Geothermal,Louisville,Kentucky,,nearest_same_state,149.05
p108,Hydropower,Louisville,Kentucky,,nearest_same_state,149.05
p108,Pumped Storage Hydropower,Louisville,Kentucky,,nearest_same_state,149.05
p108,LandBasedWind,Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,Onshore Wind Repowering/Retrofit,Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,OffshoreWind,Louisville,Kentucky,,nearest_same_state,149.05
p108,UtilityPV,Louisville,Kentucky,1.0,nearest_same_state,149.05
p108,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Louisville,Kentucky,1.01,nearest_same_state,149.05
p108,Battery_,Louisville,Kentucky,1.02,nearest_same_state,149.05
p108,Utility-Scale Battery Storage,Louisville,Kentucky,1.02,nearest_same_state,149.05
p109,Coal_new,Louisville,Kentucky,1.01,within,0.0
p109,Coal_95%-CCS,Louisville,Kentucky,1.01,within,0.0
p109,Coal_99%-CCS,Louisville,Kentucky,1.01,within,0.0
p109,Coal_Retrofits_95%-CCS,Louisville,Kentucky,1.01,within,0.0
p109,Coal_Retrofits_90%-CCS,Louisville,Kentucky,1.01,within,0.0
p109,Combustion Turbine - Simple Cycle (Aeroderivative),Louisville,Kentucky,1.0,within,0.0
p109,NaturalGas_Combustion Turbine,Louisville,Kentucky,1.0,within,0.0
p109,NaturalGas_F-Frame CT,Louisville,Kentucky,1.0,within,0.0
p109,NaturalGas_Combined Cycle 2-on-1,Louisville,Kentucky,1.0,within,0.0
p109,NaturalGas_F-Frame CC,Louisville,Kentucky,1.0,within,0.0
p109,NaturalGas_H-Frame CC,Louisville,Kentucky,1.0,within,0.0
p109,NaturalGas_Combined Cycle 1-on-1,Louisville,Kentucky,1.0,within,0.0
p109,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Louisville,Kentucky,0.99,within,0.0
p109,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Louisville,Kentucky,0.99,within,0.0
p109,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Louisville,Kentucky,0.99,within,0.0
p109,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Louisville,Kentucky,0.99,within,0.0
p109,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Louisville,Kentucky,0.99,within,0.0
p109,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Louisville,Kentucky,0.99,within,0.0
p109,NaturalGas_F-Frame CC 95% CCS,Louisville,Kentucky,0.99,within,0.0
p109,NaturalGas_H-Frame CC 95% CCS,Louisville,Kentucky,0.99,within,0.0
p109,NaturalGas_F-Frame CC 97% CCS,Louisville,Kentucky,0.99,within,0.0
p109,NaturalGas_H-Frame CC 97% CCS,Louisville,Kentucky,0.99,within,0.0
p109,Biopower_Dedicated,Louisville,Kentucky,1.0,within,0.0
p109,Nuclear_Nuclear,Louisville,Kentucky,1.03,within,0.0
p109,Nuclear_Nuclear - Large,Louisville,Kentucky,1.03,within,0.0
p109,Nuclear_SMR,Louisville,Kentucky,1.01,within,0.0
p109,Nuclear_Nuclear - Small,Louisville,Kentucky,1.01,within,0.0
p109,Geothermal,Louisville,Kentucky,,within,0.0
p109,Hydropower,Louisville,Kentucky,,within,0.0
p109,Pumped Storage Hydropower,Louisville,Kentucky,,within,0.0
p109,LandBasedWind,Louisville,Kentucky,1.01,within,0.0
p109,Onshore Wind Repowering/Retrofit,Louisville,Kentucky,1.01,within,0.0
p109,OffshoreWind,Louisville,Kentucky,,within,0.0
p109,UtilityPV,Louisville,Kentucky,1.0,within,0.0
p109,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Louisville,Kentucky,1.01,within,0.0
p109,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Louisville,Kentucky,1.01,within,0.0
p109,Battery_,Louisville,Kentucky,1.02,within,0.0
p109,Utility-Scale Battery Storage,Louisville,Kentucky,1.02,within,0.0
p11,Coal_new,Los Angeles,California,1.33,nearest_same_state,178.63
p11,Coal_95%-CCS,Los Angeles,California,1.27,nearest_same_state,178.63
p11,Coal_99%-CCS,Los Angeles,California,1.27,nearest_same_state,178.63
p11,Coal_Retrofits_95%-CCS,Los Angeles,California,1.27,nearest_same_state,178.63
p11,Coal_Retrofits_90%-CCS,Los Angeles,California,1.27,nearest_same_state,178.63
p11,Combustion Turbine - Simple Cycle (Aeroderivative),Los Angeles,California,1.13,nearest_same_state,178.63
p11,NaturalGas_Combustion Turbine,Los Angeles,California,1.16,nearest_same_state,178.63
p11,NaturalGas_F-Frame CT,Los Angeles,California,1.16,nearest_same_state,178.63
p11,NaturalGas_Combined Cycle 2-on-1,Los Angeles,California,1.18,nearest_same_state,178.63
p11,NaturalGas_F-Frame CC,Los Angeles,California,1.18,nearest_same_state,178.63
p11,NaturalGas_H-Frame CC,Los Angeles,California,1.18,nearest_same_state,178.63
p11,NaturalGas_Combined Cycle 1-on-1,Los Angeles,California,1.17,nearest_same_state,178.63
p11,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Los Angeles,California,1.21,nearest_same_state,178.63
p11,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Los Angeles,California,1.21,nearest_same_state,178.63
p11,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Los Angeles,California,1.21,nearest_same_state,178.63
p11,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Los Angeles,California,1.21,nearest_same_state,178.63
p11,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Los Angeles,California,1.21,nearest_same_state,178.63
p11,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Los Angeles,California,1.21,nearest_same_state,178.63
p11,NaturalGas_F-Frame CC 95% CCS,Los Angeles,California,1.21,nearest_same_state,178.63
p11,NaturalGas_H-Frame CC 95% CCS,Los Angeles,California,1.21,nearest_same_state,178.63
p11,NaturalGas_F-Frame CC 97% CCS,Los Angeles,California,1.21,nearest_same_state,178.63
p11,NaturalGas_H-Frame CC 97% CCS,Los Angeles,California,1.21,nearest_same_state,178.63
p11,Biopower_Dedicated,Los Angeles,California,1.23,nearest_same_state,178.63
p11,Nuclear_Nuclear,Los Angeles,California,1.19,nearest_same_state,178.63
p11,Nuclear_Nuclear - Large,Los Angeles,California,1.19,nearest_same_state,178.63
p11,Nuclear_SMR,Los Angeles,California,1.15,nearest_same_state,178.63
p11,Nuclear_Nuclear - Small,Los Angeles,California,1.15,nearest_same_state,178.63
p11,Geothermal,Los Angeles,California,1.16,nearest_same_state,178.63
p11,Hydropower,Los Angeles,California,1.19,nearest_same_state,178.63
p11,Pumped Storage Hydropower,Los Angeles,California,1.19,nearest_same_state,178.63
p11,LandBasedWind,Los Angeles,California,1.18,nearest_same_state,178.63
p11,Onshore Wind Repowering/Retrofit,Los Angeles,California,1.13,nearest_same_state,178.63
p11,OffshoreWind,Los Angeles,California,1.18,nearest_same_state,178.63
p11,UtilityPV,Los Angeles,California,1.1,nearest_same_state,178.63
p11,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Los Angeles,California,1.1,nearest_same_state,178.63
p11,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Los Angeles,California,1.1,nearest_same_state,178.63
p11,Battery_,Los Angeles,California,1.09,nearest_same_state,178.63
p11,Utility-Scale Battery Storage,Los Angeles,California,1.09,nearest_same_state,178.63
p110,Coal_new,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,Coal_95%-CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,Coal_99%-CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,Coal_Retrofits_95%-CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,Coal_Retrofits_90%-CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,Combustion Turbine - Simple Cycle (Aeroderivative),Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,NaturalGas_Combustion Turbine,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,NaturalGas_F-Frame CT,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,NaturalGas_Combined Cycle 2-on-1,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,NaturalGas_F-Frame CC,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,NaturalGas_H-Frame CC,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,NaturalGas_Combined Cycle 1-on-1,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,NaturalGas_F-Frame CC 95% CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,NaturalGas_H-Frame CC 95% CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,NaturalGas_F-Frame CC 97% CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,NaturalGas_H-Frame CC 97% CCS,Charleston,West Virginia,1.02,nearest_same_state,137.43
p110,Biopower_Dedicated,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,Nuclear_Nuclear,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,Nuclear_Nuclear - Large,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,Nuclear_SMR,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,Nuclear_Nuclear - Small,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,Geothermal,Charleston,West Virginia,,nearest_same_state,137.43
p110,Hydropower,Charleston,West Virginia,,nearest_same_state,137.43
p110,Pumped Storage Hydropower,Charleston,West Virginia,,nearest_same_state,137.43
p110,LandBasedWind,Charleston,West Virginia,1.0,nearest_same_state,137.43
p110,Onshore Wind Repowering/Retrofit,Charleston,West Virginia,1.0,nearest_same_state,137.43
p110,OffshoreWind,Charleston,West Virginia,,nearest_same_state,137.43
p110,UtilityPV,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Charleston,West Virginia,1.01,nearest_same_state,137.43
p110,Battery_,Charleston,West Virginia,1.0,nearest_same_state,137.43
p110,Utility-Scale Battery Storage,Charleston,West Virginia,1.0,nearest_same_state,137.43
p111,Coal_new,Detroit,Michigan,1.11,nearest_same_state,152.46
p111,Coal_95%-CCS,Detroit,Michigan,1.11,nearest_same_state,152.46
p111,Coal_99%-CCS,Detroit,Michigan,1.11,nearest_same_state,152.46
p111,Coal_Retrofits_95%-CCS,Detroit,Michigan,1.11,nearest_same_state,152.46
p111,Coal_Retrofits_90%-CCS,Detroit,Michigan,1.11,nearest_same_state,152.46
p111,Combustion Turbine - Simple Cycle (Aeroderivative),Detroit,Michigan,1.05,nearest_same_state,152.46
p111,NaturalGas_Combustion Turbine,Detroit,Michigan,1.07,nearest_same_state,152.46
p111,NaturalGas_F-Frame CT,Detroit,Michigan,1.07,nearest_same_state,152.46
p111,NaturalGas_Combined Cycle 2-on-1,Detroit,Michigan,1.08,nearest_same_state,152.46
p111,NaturalGas_F-Frame CC,Detroit,Michigan,1.08,nearest_same_state,152.46
p111,NaturalGas_H-Frame CC,Detroit,Michigan,1.08,nearest_same_state,152.46
p111,NaturalGas_Combined Cycle 1-on-1,Detroit,Michigan,1.08,nearest_same_state,152.46
p111,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Detroit,Michigan,1.09,nearest_same_state,152.46
p111,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Detroit,Michigan,1.09,nearest_same_state,152.46
p111,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Detroit,Michigan,1.09,nearest_same_state,152.46
p111,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Detroit,Michigan,1.09,nearest_same_state,152.46
p111,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Detroit,Michigan,1.09,nearest_same_state,152.46
p111,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Detroit,Michigan,1.09,nearest_same_state,152.46
p111,NaturalGas_F-Frame CC 95% CCS,Detroit,Michigan,1.09,nearest_same_state,152.46
p111,NaturalGas_H-Frame CC 95% CCS,Detroit,Michigan,1.09,nearest_same_state,152.46
p111,NaturalGas_F-Frame CC 97% CCS,Detroit,Michigan,1.09,nearest_same_state,152.46
p111,NaturalGas_H-Frame CC 97% CCS,Detroit,Michigan,1.09,nearest_same_state,152.46
p111,Biopower_Dedicated,Detroit,Michigan,1.1,nearest_same_state,152.46
p111,Nuclear_Nuclear,Detroit,Michigan,1.06,nearest_same_state,152.46
p111,Nuclear_Nuclear - Large,Detroit,Michigan,1.06,nearest_same_state,152.46
p111,Nuclear_SMR,Detroit,Michigan,1.06,nearest_same_state,152.46
p111,Nuclear_Nuclear - Small,Detroit,Michigan,1.06,nearest_same_state,152.46
p111,Geothermal,Detroit,Michigan,,nearest_same_state,152.46
p111,Hydropower,Detroit,Michigan,,nearest_same_state,152.46
p111,Pumped Storage Hydropower,Detroit,Michigan,,nearest_same_state,152.46
p111,LandBasedWind,Detroit,Michigan,1.06,nearest_same_state,152.46
p111,Onshore Wind Repowering/Retrofit,Detroit,Michigan,1.04,nearest_same_state,152.46
p111,OffshoreWind,Detroit,Michigan,1.06,nearest_same_state,152.46
p111,UtilityPV,Detroit,Michigan,1.04,nearest_same_state,152.46
p111,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Detroit,Michigan,1.04,nearest_same_state,152.46
p111,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Detroit,Michigan,1.04,nearest_same_state,152.46
p111,Battery_,Detroit,Michigan,1.02,nearest_same_state,152.46
p111,Utility-Scale Battery Storage,Detroit,Michigan,1.02,nearest_same_state,152.46
p112,Coal_new,Cincinnati,Ohio,0.98,nearest_same_state,184.57
p112,Coal_95%-CCS,Cincinnati,Ohio,0.98,nearest_same_state,184.57
p112,Coal_99%-CCS,Cincinnati,Ohio,0.98,nearest_same_state,184.57
p112,Coal_Retrofits_95%-CCS,Cincinnati,Ohio,0.98,nearest_same_state,184.57
p112,Coal_Retrofits_90%-CCS,Cincinnati,Ohio,0.98,nearest_same_state,184.57
p112,Combustion Turbine - Simple Cycle (Aeroderivative),Cincinnati,Ohio,0.98,nearest_same_state,184.57
